A,A,A,B,B,B,C1,C2,D,AC,AC,BC,BC
x,y,z,x,y,z,AxB,A_B,id,r,s,r,s
-0.03881509664451186,-0.3331034257042175,-0.40971461768704087,-0.8548873052521996,0.9429768727085227,0.9934755646848026,-0.6879677544517793,0.0,2.0,-0.3401976638676539,0.3173926014398997,-0.7747718978514159,0.6671510000564221
-0.18181715354216788,-0.2801117486163327,-0.34969681224687543,-0.08167046131089836,0.5093097728342397,-0.1999557211192442,-0.05789068198603786,0.0,1.0,-0.19140240487195223,0.35157958129285644,0.09983251189018856,0.5270699017140885
-0.4538517661734078,0.040479148904448974,0.4001512526302372,0.17512966890040246,0.8631803452618015,0.9327191860146192,0.3286866468234395,0.0,0.0,0.5281610137185868,-0.0936494959745084,-1.0936137332402505,0.5969166075337637
0.16560579905674033,0.26711134830415234,-0.025977445156405213,-0.29805744454478833,0.40825298564745444,0.744849878850236,0.040339667299250495,0.0,0.0,0.10129685732041153,-0.07524482514333608,-0.643078096516332,0.20376338430944843
0.3253718941448873,-0.4845428319582137,-0.18692366636080165,0.7542963313301042,-0.39300243329930085,0.9708972354965963,0.2543696671501373,0.0,1.0,-0.5557343476931507,-0.08064332846502131,-1.0656956684587058,-0.6358168648612909
0.32663625593309625,0.1427121458412392,0.49968143634379836,0.9999543948123542,0.8406797748907491,-0.8254252263076435,0.03414691158953309,0.0,2.0,0.16681058587670441,-0.6073503627322833,0.1757610140609725,0.9911354705924961
-0.23751191202077518,0.39432166978073807,0.499999996215465,0.9627773859846288,-0.9999283541203519,0.24584017943045675,-0.5000444272685778,0.0,1.0,0.67174145503282,-0.2746590064844935,-0.3579279272969041,-1.052465265211845
-0.4623391550302733,-0.2886805809219588,-0.4992670215860624,-0.5125199798298292,0.26812096964054266,0.9991797538789386,-0.3393007626107673,0.0,2.0,-0.0960539683240005,0.6319149262763554,-0.7583485417894413,0.00822322602579012
0.4070454114850154,-0.28252791138988376,-0.4340322938951489,-0.30116694614886513,-0.6394307168985787,0.9997009683428802,-0.37583410309602083,0.0,2.0,-0.5892897237824816,0.0904023025173578,-0.6352305313805977,-0.8744141194823184
0.045271560885766386,0.41078597224011176,-0.49875277601946216,-0.6111008649251994,-0.9266144367523215,0.2653758667853411,-0.5406626525545914,0.0,0.0,0.04804805918123629,0.3916267737591408,0.20596340681000685,-0.9747482654906168
0.44607869406420275,-0.4731102499852815,0.1385549673385986,-0.9966719603061551,-0.7843866770365245,-0.9320098502019016,-0.2026273439598809,0.0,1.0,-0.4707697887536792,-0.41619722483613314,1.3949503045810197,-0.5465591092011987
-0.46876862902282723,0.4997815088894672,0.41096722549869596,0.6695149526454574,0.9037749108059988,0.2104086653667018,0.2243134475838086,0.0,1.0,0.8389083738370954,-0.0645709600892664,-0.6423820767992834,0.8061466956084702
0.483963284099604,0.44744096140942147,-0.48324762428389667,0.0744317683052958,0.5314858889216505,0.9627791053074516,-0.19142991520498553,0.0,0.0,-0.18723498755152793,0.13490888027586984,-1.007821355417845,0.2684297078693342
0.1253598294464799,-0.48360549580072326,0.4970534717212675,0.9612176166028716,0.9997751751675095,-0.9901753789126319,-0.8551688024992957,0.0,0.0,-0.11686659305503742,-0.5325821423208544,0.3025741107907643,1.1853930357345328
-0.440901099080353,-0.4976721622054982,-0.4876006377421958,-0.995767076199314,0.05661716515582292,-0.6152129329021474,0.7108362297535967,0.0,2.0,-0.23865234979693634,0.5967732813226008,0.9214053899709989,0.19380626706827175
-0.29092699963382157,-0.4558838908511996,0.29019992139193035,0.09240660905609367,-0.20333772777874407,0.8544464968837587,0.31377512320686807,0.0,1.0,0.0577470392132182,-0.1264252760511704,-0.7523651057571541,-0.41902714515606565
-0.4889003472672953,-0.4858006909569274,-0.49714955201319877,-0.3780619013189417,0.749463410654503,-0.9941696860418635,0.3149957661412865,0.0,2.0,-0.20628836456261182,0.6323647720356794,0.871159943224341,0.9529235608834324
-0.415293935392773,-0.16542980404535118,-0.11009411698449673,0.9323577726662723,-0.98049425442041,0.20585032164193565,-0.24766246562039904,0.0,1.0,0.135340946387026,0.29238033362226384,-0.31485314383346147,-1.0237850378438593
0.08979328955023541,-0.24635504636418606,0.21878520726216388,-0.7430090069709983,-0.999103742057396,-0.8779526628133991,-0.012666029504196319,0.0,1.0,-0.07097239689292363,-0.2677356129788659,1.2983147507736277,-0.7697796491703687
-0.4423204347541627,0.3303348960213045,0.4549472548610789,0.5567049842287848,-0.24941286046893826,0.10863420564652959,-0.2792089283403657,0.0,2.0,0.7337869593446006,-0.12663373527401597,-0.2491450183023042,-0.28807627767488847
0.2553174538172352,0.310892543653948,0.49966683535092365,-0.38102465814486497,-0.3359703640014687,-0.9607712548000181,-0.6817984589979497,0.0,1.0,0.3187073868997865,-0.5564500548712963,1.0861509522344597,-0.10875274391697147
-0.06774461144621696,0.16727096466385719,-0.27497929183583303,0.895485053638855,0.7408119724029821,-0.9996337343144168,0.3381306226007102,0.0,1.0,0.06299908796449491,0.2547523817600506,0.3942065658847355,0.9367444580942063
0.49914171820055836,-0.4070855865471992,-0.4235574012402302,0.07462831560979011,-0.9572241473504283,0.05253773679344615,0.4046695118979006,0.0,1.0,-0.7207669541681777,0.022021084960548776,0.14333090297657478,-0.9582775488123532
-0.02859523323793318,0.1378424261383659,-0.49899636502260536,0.28543205216246875,-0.6602214538644753,0.3399411445713289,-0.2687979185571633,0.0,1.0,-0.08355916397868031,0.4156918619244403,-0.26136899021502763,-0.7404439756719241
0.49868829499819717,-0.3428389630374755,-0.12105158476433892,0.8551333188751036,-0.12562622363316342,-0.37907998105298507,0.5154027734855822,0.0,0.0,-0.5388263698466128,-0.22315138698971018,0.047325722384798666,-0.052991208696323476
0.4625279784250126,-0.09291016131219997,-0.44964907960741624,-0.3089897468611904,0.9062829476047363,0.19295065200935507,-0.31387938091187223,0.0,0.0,-0.5077023122852186,0.08436858839663779,-0.2555614882451144,0.8197569756416527
-0.4893787637946016,0.4358082821627933,-0.2250191804073232,-0.8660532161348388,-0.6201118592173581,-0.21837632377062388,0.2027170295733436,0.0,1.0,0.5154056534144629,0.4675704965846822,0.6680533969660022,-0.559292363281433
-0.3682088287810457,0.08961410393876591,-0.056894259860132565,-0.28447322835969185,-0.01296628213893663,0.9507512847767899,0.049491301820141484,0.0,1.0,0.2961709446688821,0.23850679743278425,-0.7383785604891864,-0.25464684045804065
0.4724736382090536,0.3603960561896067,-0.43542787546188144,-0.255182256918087,-0.8001451500157007,-0.10615536222891869,-0.36271304193316123,0.0,0.0,-0.21433389400376307,0.09629266300273912,0.37573596797962705,-0.765353045288298
0.2935065883505199,-0.0686723127230454,0.2543615138466443,-0.9585453224783165,-0.8107063769127035,0.9381718553416132,0.012968527834964431,0.0,0.0,-0.06330250555449676,-0.39999388059730867,-0.2918144616222247,-1.0212195375865512
0.3507011096418264,0.48814917927001955,-0.20076077068323706,-0.5917880545509491,0.646667439772214,-0.9231892013259471,0.29346962812629473,0.0,1.0,0.05079737434632447,-0.020704520288925513,0.9117496774849987,0.8376253596107708
-0.0027746194432141913,-0.014014535424187196,-0.14971386231473544,0.9102580324725503,-0.9604871491856548,0.27113745453223836,-0.02965787399470868,0.0,2.0,-0.03547655346800486,0.10323751094802751,-0.3695371908578844,-1.0198741517973422
-0.46178946869729154,0.08559917585987105,-0.2678190520027648,0.3016639110595554,0.085522213958864,0.1416476315735401,-0.1699205205872112,0.0,2.0,0.2526192541220422,0.46480157995616955,-0.257124265539212,0.03095870378871953
0.43268056781106046,-0.4986975159984598,-0.4907094850681781,0.7350594740788432,0.0018738551747127245,-0.5512368488371285,0.5876086139418357,0.0,1.0,-0.7707378854777238,0.10882564605406905,0.2187814968065019,0.11295355522500183
0.09138364484985723,-0.07998573587839335,-0.46894795526430677,0.9169913450594456,0.9497182144683298,-0.15502583143145546,0.08053314780887225,0.0,2.0,-0.28313079955146986,0.30949200176089414,-0.4187953046146816,0.936682524842268
-0.22229364203517443,-0.3276449394409268,0.47614745351565785,0.8521224918506304,-0.2882191519739686,0.649929317763915,0.2144743240391183,0.0,0.0,0.1851029642316282,-0.3100945347362161,-0.8383789374955758,-0.4577657595747175
0.49315010577716856,0.4918139132764257,-0.0884635309388977,0.5263427858222105,0.6045252424566453,0.3956137175772293,0.5218825393255099,0.0,2.0,0.018776633451612516,-0.1930885515438458,-0.6869612391351205,0.47222431441388124
0.37248036649273697,-0.41331774283023553,-0.19567424111926712,0.9906209016391997,0.29591153600948183,-0.12546050548424897,0.2712307375581377,0.0,0.0,-0.5423607779690196,-0.09527727134305623,-0.3264229749719992,0.2943801931343372
0.49528553556358906,0.1057966974993683,-0.10268088896655528,0.5727783043524246,-0.16546807005483324,0.0021883482916356806,0.2659581323290459,0.0,2.0,-0.23845404507645826,-0.2074578994940137,-0.1785902453266432,-0.18115513561772562
-0.4273898494348811,0.49806401095396763,0.3533041976874507,-0.4776615629282698,0.27325898666387527,0.5794306256536712,0.5449634426998776,0.0,1.0,0.7859773209625808,-0.04033987550535703,-0.39608616269526176,0.1137007156058035
0.49307184827106154,-0.27504611030187354,-0.06214316667176601,-0.6060520925350146,0.7371891152926349,-0.6936110362609369,-0.4584850379011629,0.0,0.0,-0.464333152830244,-0.2642254479143207,0.6908230201406073,0.8705027399140097
0.006238976992137323,0.4986996439779987,-0.30814244536918334,0.7565434262663122,0.9773286764547044,-0.998920892798363,0.7999234466647335,0.0,0.0,0.21683494535087833,0.2619552965038801,0.3932167164091835,1.167163265323486
0.4995196731620705,-0.2746172845910481,0.3478716274533643,-0.9999404327750839,0.9622906081855989,0.9974783479268038,-0.4167571357259563,0.0,2.0,-0.2779884101781284,-0.6060852880213299,-0.7275991171369138,0.6859746624357654
-0.38297136495768147,-0.25864586505962356,-0.2353043160955267,-0.5059279373950246,-0.8237582325907071,-0.9881391846555428,0.639330988475371,0.0,2.0,-0.002497183640233463,0.37152095462632007,1.2677363429192225,-0.5748115723194568
-0.20473227312078893,0.49450250000934975,-0.33287688053559633,-0.29809333772830704,0.01959447197545367,0.526182798427165,-0.10443524651842084,0.0,1.0,0.33065475875753414,0.4005342996582087,-0.3595356865331817,-0.12104607213120779
0.15326367324192236,-0.16767166106343753,-0.1632276184536121,-0.7491817528234123,-0.5748763167689173,-0.7356596020788129,0.10164808441499372,0.0,0.0,-0.23565783843118113,0.016871868350127918,1.0776742452087906,-0.3920678882043859
0.4632226137515335,-0.41997704312831186,0.4319743464956422,-0.16920111024268578,0.4759355013350658,-0.5124738585629074,-0.4996353252555821,0.0,0.0,-0.3108940104530348,-0.6644696390567187,0.4210171212223549,0.5703003074531984
-0.16811479818620761,0.28113478012154397,0.3611724348221891,-0.7003040816660514,0.09452547274869078,-0.5877318257908574,-0.06796665718802075,0.0,1.0,0.4922012967021515,-0.20638649392155148,0.7759879436517286,0.22190089732511167
-0.49696928151197306,-0.4498917452223751,0.49928038325360985,0.9919971355416046,0.3234807297756118,-0.9990584378646791,-1.1373336935264338,1.0,2.0,0.2834959643227219,-0.18285658160824994,0.4507775759185546,0.5307941857830848
-0.3994164495030914,0.470656121879186,-0.07230477922089702,-0.8154277517861183,-0.39528302637298207,-0.5767368863603519,0.18135371444415654,0.0,1.0,0.5540973394308787,0.2933203202727799,0.9198875044238141,-0.2553962542102791
0.1612146648341318,0.09825743524852663,-0.378929120361691,-0.13850530161008584,-0.3386400647786125,-0.8638884994850533,0.2717495191860907,0.0,1.0,-0.1686496366122177,0.20751829445399,0.9076844645420442,-0.13632733589034107
0.10986847902849001,0.24028272926092664,-0.4999929234391265,0.35534160387962416,0.7240926980479624,-0.8141631047251061,0.6201036021664524,0.0,2.0,-0.10185254850187245,0.3453856159524947,0.4367235522386917,0.8798580161495129
-0.36514830492657474,-0.4653513330031295,-0.4849360649973969,-0.22091981591420412,0.6682136500682392,-0.2324312249252852,-0.11757133288658655,0.0,0.0,-0.26249765588287854,0.5541306803963845,0.1461760726738055,0.6901135738764889
0.13255937372014437,-0.07528714855509917,-0.08971759843252611,-0.7409190029321959,-0.9105532310043389,-0.9965795804726247,0.05974792397080177,0.0,0.0,-0.12936056506802904,-0.026191799444193357,1.384077500178418,-0.6553642656375183
0.47992033426187125,-0.3604037089762726,-0.46440212030521577,-0.9709200561733549,0.5882312560340999,0.12292541395758139,-0.7350518271920294,0.0,2.0,-0.6978769500744593,0.06952099110158509,0.13017996246891758,0.5325406623761856
0.022069280765003026,0.10404119726388067,-0.4763411850371443,0.7062641333113707,-0.7643967994856955,0.8487995410652883,-0.4682601960008938,0.0,0.0,-0.12563285955529135,0.3663766212284101,-0.854454327230171,-0.9667009280919031
-0.4157582301088613,0.3774239863831291,-0.0629027812105843,0.6031873242304139,0.6392046078870176,0.3288897564993058,-0.030217023518431863,0.0,2.0,0.5081446942262693,0.2887242291964647,-0.6640694775187045,0.5213541741348197
-0.24090977020002796,-0.07610285396537204,0.06697786268630158,-0.9418673454212367,-0.970043659331066,0.5745384072015663,0.3392094912360007,0.0,2.0,0.16929253730762509,0.05415287670853203,0.0639476476405221,-1.0887438186561553
0.4066390850699916,-0.4945601954620507,0.4281106838495051,-0.9845294473727708,0.02786647475526681,0.09024991459885817,-0.37549285024965445,0.0,0.0,-0.3265331917582065,-0.6343259094632898,0.2905532159595852,-0.003492755933790843
0.4719928304369695,0.39961653220323784,-0.382928375680844,0.25138896196675214,0.8385740254600816,-0.4992453876489188,0.6449370571079203,0.0,0.0,-0.1643822234961071,0.05577973558658776,0.16790696756246865,0.9161532112341547
0.20314178043248576,0.2828089071736751,-0.13853248336186458,-0.79989873408245,-0.9037765449571075,0.9439445766823203,-0.5488558963794856,0.0,1.0,0.036512292292406774,-0.0024463348942026894,-0.33635427292963843,-1.1140851995478065
0.4625515511957678,0.11763651290232996,0.3228017515959089,0.6240666245002119,-0.6374828797850973,-0.8640885839896504,-0.06525758624666209,0.0,2.0,-0.013800647018698507,-0.5393453943794189,0.6853082220105762,-0.4318243261254681
-0.18499806936423743,0.36025049440225615,-0.28286429626454984,-0.09362384524539821,0.8305429438690721,0.4745080300859697,0.18230235676584763,0.0,2.0,0.25513568030381495,0.3395341799867264,-0.5730144634380987,0.6771220361969453
0.4997572546119665,0.37007579164365584,0.01469951913855102,0.9905482218346281,-0.5619662740163783,-0.7228199424004168,0.27643844059415085,0.0,1.0,-0.01606805780764042,-0.2897615009564306,0.40235710664638824,-0.3950372516706958
0.45145232133844637,0.21513597884109828,0.4989120520420534,-0.8626553328784441,0.8005278292836796,-0.8059787357240146,-0.6193379193428078,0.0,0.0,0.1375130684035181,-0.6721181743813459,0.8749061652687287,0.9607885052300142
-0.06306853910828769,0.30659119427151577,0.06812286125441368,-0.5734127535797402,0.4486889240032856,-0.9902273569673444,0.1062712568918923,0.0,0.0,0.3091316965692575,-0.02194978906969688,1.0093999170343562,0.6613960343365005
-0.4303308303488937,0.06191900318888227,0.14370849468738406,0.8536304401658122,0.9997808519094914,-0.9192257584664318,-0.43753861239715813,0.0,2.0,0.4089182262620476,0.10609697781268392,0.2797773589736843,1.169138918710044
0.07930242024653826,-0.3821358814136448,0.4073720143783438,-0.9418603163060667,-0.5894624924893711,-0.8828195850931551,-0.20907302620158363,0.0,2.0,-0.06493406060372375,-0.42619092962471045,1.286199329089323,-0.3695338190134675
0.359910089270608,0.4861139221445399,0.23819295757106695,0.9291924629152802,-0.7779463905415925,0.9959960457836731,0.19349441502735404,0.0,2.0,0.24728410707702878,-0.3881484723318023,-1.0681830735359563,-1.0167724414639865
-0.4451014170398069,-0.498840337983988,0.49600331823432176,-0.6811953313905966,-0.38232283164515357,0.6152573537639303,0.7990887468746966,0.0,2.0,0.21889214098673906,-0.21243004486834477,-0.20364379692698859,-0.5298488248567266
0.4999921778734176,-0.48532610984063185,-0.11633695963590358,-0.8150910363273461,0.29866724042846543,0.7830714216120367,-0.6435903007205037,0.0,0.0,-0.6294723778503007,-0.2369641517979445,-0.45634547970252526,0.09190145429083703
0.03427718921099266,-0.4606186454538141,0.35406826601790836,-0.6288949972354816,-0.8002008297745163,0.93229375442572,0.6771263025365089,0.0,0.0,-0.1130123180735823,-0.3619990881314708,-0.41412864354062295,-1.0119640154998617
-0.39271059061608315,0.4142554981520239,-0.40127438646739644,0.5469136716703492,-0.80289781601873,0.6522203635496467,-0.8091029519826112,0.0,2.0,0.36116971686064275,0.5573216271426213,-0.6088718000893488,-0.9557595917259055
-0.40776507257880196,0.4980806003685988,0.17427094373229757,0.9338502055456723,-0.9538129150130954,0.30551538399925426,-0.8026247518968208,0.0,2.0,0.6911274343259075,0.09634822368949057,-0.4108475778321087,-1.021814194338848
0.07372760067958643,0.472879019631247,0.4340080534707589,-0.49137342369510056,0.9574321539469168,0.8885176571917182,0.8021456136272742,0.0,1.0,0.5030861490021433,-0.3898835899792107,-0.8219290548323664,0.7037778380334481
0.4270897303080257,0.4973285133964857,0.44766581490122354,-0.22401359839346546,-0.4602122311212873,0.5590182582423843,-0.07429720795288566,0.0,0.0,0.31083056832622946,-0.5979589242300861,-0.30935671914072055,-0.5952264315816015
0.34907803476355187,0.35576483800167835,-0.43672980024748276,-0.9891099852847564,0.7248366173136419,-0.8470478891409086,0.28252586733262475,0.0,2.0,-0.14306727937932848,0.1663448079112884,0.9768008684022337,0.898070732230274
-0.428839336892816,-0.015682737079121246,0.4999598657622684,-0.1733638375607982,-0.8733403680534583,-0.9298196089296273,-0.37683088635004947,0.0,0.0,0.5229549014926786,-0.19365810110813625,1.1002062488862279,-0.6393140744570422
0.30087341966665604,0.318659450379495,0.2098482892227423,-0.10792736029356687,0.5941424378965005,0.02682949894481087,0.16248675319438327,0.0,1.0,0.16179979927915347,-0.34242100054719,-0.11275402460862229,0.5551806088435554
0.49744684131970135,0.23935424629662536,0.47156752470871194,-0.4739671374650342,-0.384117812094223,-0.943298451982291,-0.7725426008870921,0.0,0.0,0.11258295263817565,-0.6738186359015423,1.116595212422889,-0.15902164013697498
